station_no,name_tw,parking_spaces,lat,lng
500210048,中山路一段17巷口,11,25.01039,121.51375
500210049,中信停車場(中興街),17,25.01228,121.51864
500210050,雙和公園,11,25.00229,121.50883
500210051,中正路465巷,17,25.00587,121.51591
500210052,環河西路二段217巷口,17,25.01016,121.50109
500210053,保平路268巷,13,25.00532,121.50857
500210054,中正路242巷口,13,24.99816,121.51634
500211001,白沙灣,56,25.28549,121.52209
500211002,富基漁港,26,25.29301,121.53624
500212001,烏塗窟聚福宮,15,24.97551,121.6562
500212002,淡蘭吊橋,14,25.0057,121.65159
500214001,東勢宜興活動中心,33,25.03881,121.62429
500214002,工建樟樹一路口,34,25.06319,121.64112
500214003,樟樹國小,50,25.06693,121.64039
500214004,台灣科學園區,54,25.05793,121.63496
500214005,雍和科學園區,33,25.05808,121.62602
500214006,汐科火車站(南),45,25.06274482,121.6468423
500214007,原興廣場,49,25.06507,121.63304
500214008,東方科學園區,63,25.06126,121.64951
500214009,汐科火車站(北),60,25.06426,121.65294
500214010,青山國民中小學,56,25.06103,121.65559
500214011,白雲國小,43,25.04758,121.61889
500214012,文化白雲公園,76,25.05688,121.65521
500214013,連興龍安路口,70,25.06299,121.65443
500214014,南興公園,32,25.05978,121.65255
500214015,民族二街明峰街口,22,25.07105,121.63502
500214016,康福公園,28,25.06894,121.63748
500214017,汐止火車站,56,25.06891,121.66275
500214018,橋東里(忠孝東路),25,25.07368,121.66626
500214019,崇德橋東活動中心,37,25.07051,121.667
500214020,世貿國家公園社區,20,25.07289,121.65865
500214021,蘭庭序大廈,30,25.07207,121.65207
500214022,國泰綜合醫院,44,25.07315,121.66256
500214023,北港國小,20,25.08903,121.64595
500214024,康寧街307巷,28,25.06809,121.62697
500214025,忠山市民活動中心,38,25.0782,121.62449
500214026,汐止公園,10,25.06781,121.65964
500214027,汐止火車站停車場,99,25.06795,121.66168
500214028,崇德國小,32,25.06938,121.66979
500214029,保長公園,66,25.07952,121.67434
500214030,長安橋(吉祥街12巷),43,25.08033,121.66846
500214031,金龍國小,30,25.06943,121.6284
500214032,汐止區綜合運動場,34,25.06624,121.65907
500214033,金龍公園,42,25.06947,121.63153
500214034,五堵火車站,66,25.07823,121.66764
500214035,汐止區公所,32,25.06416,121.6583
500214036,仁愛路151巷口,59,25.0652,121.6641
500214037,福德一路201巷口(福德ONE社區),37,25.06575,121.6351
500214038,矽谷園區,48,25.06227,121.63447
500214039,康寧街141巷口,15,25.06833,121.61988
500214040,伯爵山莊第二期(康寧街),15,25.07299,121.6384
500214041,啟德橋(招商街),19,25.06786,121.66801
500214042,樟江大橋,13,25.07578,121.64481
500214043,秀峰高中(忠孝東路),16,25.06635,121.66172
500214044,台練橋,14,25.07201,121.6627
500214045,樟樹一山光路口,15,25.07029626,121.6428632
500214046,汐止國民運動中心,12,25.06538,121.65693
500214048,中興福德三路口,10,25.06641,121.63077
500214049,建成路142巷口,53,25.07335,121.66255
500214050,福德二路19巷口,12,25.06841,121.63533
500214051,中興工建路口,20,25.06128,121.63535
500214052,長興橋,15,25.08055,121.67187
500214053,五堵車站(長安路),13,25.07813,121.66821
500214054,大同建成路口,30,25.07258,121.66558
500214055,茄苳茄福街口,15,25.06723,121.673
500214056,春之霖社區,11,25.0794,121.6625
500214057,五堵橋下籃球場,17,25.07553,121.66558
500214058,建成段平面停車場,15,25.07336,121.66542
500214059,汐止國民運動中心游泳池(忠孝東路),12,25.06416,121.65726
500214060,樟樹國小(樟樹一路145巷口),20,25.06735,121.6424
500214062,秀峰國小(仁愛路106巷),16,25.06266,121.66294
500214063,汐止區農會附設老人活動中心,16,25.09705,121.64241
500214064,長興街二段62號,13,25.08192,121.67449
500214065,水返腳公園,28,25.06813,121.65901
500214066,大同路三段148號,19,25.07617,121.67296
500214067,汐萬抽水站,9,25.0827,121.64843
500215001,臺大醫院金山分院,16,25.21974,121.62916
500215002,中山環金路口,30,25.21794,121.6414
500215003,金美國小,20,25.21973,121.63633
500215004,金山八德街,24,25.22365,121.63469
500215005,中角灣,28,25.239,121.63234
500215006,中山溫泉公園,30,25.22108,121.64177
500215007,金山立體停車場(中興路),15,25.22043,121.64169
500216001,捷運林口站(1號出口),34,25.06599,121.36251
500216002,新林國小,24,25.07079,121.3595
500216003,立言公園,17,25.07324,121.36281
500216004,南勢市民活動中心,20,25.07393,121.35914
500216005,立德公園,18,25.07639,121.36762
500216006,扶輪公園,19,25.07298,121.36932
500216007,廣停二停車場,15,25.0755,121.37045
500216008,三井Outlet,29,25.07158,121.36629
500216009,新北市林口行政園區,28,25.07,121.36394
500216010,國立師範大學林口校區,29,25.06804,121.39795
500216011,林口老街,17,25.07715,121.39378
500216012,竹林山觀音寺,16,25.08452,121.38983
500216013,林口高中,11,25.07384,121.3803
500216014,林口國民運動中心,27,25.08601,121.38093
500216015,富貴森林公園,24,25.08296,121.37831
500216016,湖南市民活動中心,15,25.08428,121.37432
500216017,頭湖國小,22,25.08167,121.37268
500216018,民視數位媒體總部,25,25.07987,121.37925
500216019,仁愛文化二路口,27,25.0777,121.37354
500216020,林口新創園,16,25.07583,121.37609
500216021,林口郵局,13,25.06667,121.36453
500216022,新麗園社區,20,25.07005,121.37691
500216023,林口社區運動公園,20,25.07411,121.37694
500216024,林口社區運動公園(公園路),47,25.07447,121.37429
500216025,林口自強公園,14,25.0781,121.397
500216026,林口國小,16,25.0805,121.389
500216027,大崙公園,16,25.0766,121.36
500216028,林口區公所,13,25.07674,121.38818
500216029,崇林國中,7,25.06754,121.37134
500216030,林口吉祥公園,29,25.08027,121.37576
500216031,麗林公有市場,12,25.06912,121.36776
500216032,中山佳林路口,21,25.07923,121.38527
500216033,林口婦幼公園,12,25.07231,121.37752
500216034,足夢運動公園,15,25.07562,121.39643
500216035,興林路151巷口,15,25.07344938,121.3891733
500216036,四維文化一路口,16,25.07664,121.37982
500216037,林口仁愛公共托育中心,18,25.07209,121.37412
500216038,文化一路一段91巷口,17,25.07048,121.37217
500216039,力行公園,16,25.07776,121.36892
500216040,文化三路一段249巷,15,25.07204,121.36309
500216041,井泉公園,15,25.0697,121.35665
500216043,築禾樂社區,15,25.08859,121.38552
500216044,八德文化三路口,26,25.06597,121.35992
500216045,立功公園,14,25.06763,121.35858
500216046,林口轉運站,46,25.06687,121.36123
500216047,民享中山路口,12,25.08203,121.38138
500216048,文化一路一段190巷口,10,25.07549,121.37905
500216049,西林簡易籃球場,16,25.07511,121.38133
500216050,林口夜市(中山路),11,25.07914,121.38689
500216051,林口區停三停車場,13,25.0788,121.38918
500216052,東明公園(興林路221巷),18,25.07195,121.39021
500216053,醒吾科技大學(粉寮路),26,25.08048,121.39804
500216054,佳林國中(文化一路),18,25.08141,121.38353
500216055,林口國民運動中心(文化三路),20,25.08712,121.37961
500216056,文化三路一段447巷口,15,25.07464,121.36821
500216057,林口東湖國小,15,25.07713,121.38195
500216058,竹林一文化一路口,15,25.08565,121.38538
500216059,文化北中華路口,19,25.09322,121.37874
500216060,四維文化二路口,27,25.07899,121.37604
500216061,文化二路一段260巷口,14,25.07366,121.37107
500216062,湖北市民活動中心,10,25.09612,121.3867
500216063,松柏公園,10,25.09129,121.37942
500216064,東明一街121巷,20,25.06976,121.39018
500216065,師大林口校區行政大樓,18,25.06726,121.40133
500216066,師大林口校區體育館前,16,25.06703,121.40216
500216067,師大林口校區誠樓前,29,25.06929,121.4022
500216068,師大林口校區正樓後,27,25.06944,121.4033
500216069,宗北公園,15,25.08809,121.3838
500216070,文化廣場,30,25.07294,121.36629
500216071,文化二路一段68巷口,21,25.06812,121.36524
500216072,忠福南勢一街口,20,25.07744,121.36137
500216073,文林公園,15,25.08711,121.37525
500216074,扶輪公園(忠孝路),33,25.07239,121.3685
500216075,民族仁愛路口,17,25.07951,121.37068
500216076,信義文化三路口,24,25.08214,121.37541
500216077,樂活公園,14,25.06705,121.37612
500216078,林口高中(四維路),23,25.07386,121.38159
500216079,八德路500巷,20,25.06715,121.35626
500217001,水柳腳立體停車場,23,24.93555,121.71021
500217002,坪林茶業博物館,20,24.93475,121.71254
500217003,坪林旅遊服務中心,22,24.93522,121.70528
500218001,新北市政府(新府路),63,25.01245,121.4642
500218002,新北市政府(新站路),66,25.01252,121.46653
500218004,板林溪北路口,47,24.99057,121.42636
500218005,捷運亞東醫院站(2號出口),44,24.99827,121.45266
500218006,四川遠東路口,50,24.99856,121.45759
500218007,環河公園,20,25.01666,121.45064
500218008,中華電信學院,9,25.00801,121.46684
500218009,漢生東路193巷口,19,25.01225,121.47128
500218010,溪洲公園停車場,35,24.98698,121.42686
500218011,華德公園,48,24.99195,121.45279
500218012,湳雅觀光夜市(津渡橋),45,25.0079,121.45231
500218013,忠孝國中,66,25.00488,121.46129
500218014,南雅公園,35,25.00376,121.45526
500218015,浮洲合宜住宅(合安一合宜路口),48,24.99849,121.44863
500218016,板橋信義公園,45,24.99625,121.45622
500218017,板橋仁愛公園,59,24.99601,121.45971
500218018,捷運板新站,86,25.01409,121.47124
500218019,捷運新埔民生站,30,25.02598,121.46657
500218020,捷運新埔站(5號出口),57,25.0235,121.46808
500218021,捷運新埔站(1號出口),63,25.0235,121.46745
500218022,埤墘公園,25,25.02332,121.47422
500218023,健華新城社區,52,25.01927,121.4653
500218024,信義公園市民活動中心,39,24.99181,121.45713
500218025,板橋和平公園,34,24.99766,121.46427
500218026,民生公園,28,25.01368,121.47542
500218027,光復高中,32,25.01735,121.48258
500218028,永安公園,53,25.02418,121.47776
500218029,莊敬公園,40,25.02062,121.47025
500218030,板橋地政事務所,37,25.00841,121.46333
500218031,四川忠孝路口,29,25.00149,121.45924
500218032,板橋真武廟,20,25.02046,121.48594
500218033,莒光國小,27,25.02565,121.47465
500218034,環河西大漢街口,22,25.03183,121.4612
500218035,浮洲合宜住宅(合安一路),24,24.99946,121.4465
500218036,新北市立圖書館總館,37,25.00147,121.45569
500218037,板橋福德公園,31,25.01156,121.46734
500218038,板橋第一運動場,20,25.00914,121.46799
500218039,溪北公園,32,24.98999,121.43224
500218040,崑崙活力廣場,22,24.99402,121.43294
500218041,浮洲火車站,30,25.0041,121.44425
500218042,馥華公園,39,25.00607,121.44564
500218043,捷運新埔站(2號出口),38,25.02237,121.46779
500218044,捷運新埔站(4號出口),42,25.02341,121.46857
500218045,捷運板橋站(3號出口),53,25.01452,121.46179
500218046,捷運板橋站(1號出口),86,25.01335,121.46202
500218047,時光公園,16,25.03622,121.47948
500218048,江翠國小,43,25.03236,121.47431
500218049,仁化文新路口,36,25.03486,121.47928
500218050,板橋果菜批發市場,26,25.02113,121.45004
500218051,音樂公園,39,25.02856,121.48039
500218052,捷運江子翠站(3號出口),48,25.02933,121.47195
500218053,新北市藝文中心,34,25.0262,121.47251
500218054,民生長江路口,58,25.03134,121.46346
500218055,板橋國中,62,25.02499,121.45437
500218056,大觀路二段19巷,17,25.00256,121.45079
500218057,永翠藝文街口(大禾社區),44,25.01801,121.45029
500218058,永翠藝文街口(柏克萊公園社區),45,25.01811,121.45066
500218059,藝文二永翠路口(青峰社區),45,25.02142,121.45221
500218060,華江一華江五路口(雙江翠社區),46,25.03485,121.47253
500218061,文化路二段182巷1弄,39,25.02926,121.47241
500218062,中正新月二街口(富江翠社區),40,25.02586,121.45437
500218063,浮洲合宜住宅(樂群路),28,24.99633,121.44545
500218064,三抱竹,24,24.99864,121.44139
500218065,廣福公園,18,24.991643,121.462872
500218066,潤泰社區,35,25.01795,121.47938
500218067,永豐公園活動中心,20,25.02113,121.47685
500218068,板橋中山公園,18,25.02336,121.47109
500218069,浮洲合宜住宅(合宜一路),28,24.99652,121.44276
500218070,崑崙公園,28,24.99341,121.42964
500218071,中山國中,18,25.01856,121.46751
500218072,振義里公園,18,25.02389,121.48397
500218073,民生中山路口,19,25.01606,121.47346
500218074,重慶國小,15,24.99373,121.46253
500218075,新北市藝文中心(文化路二段124巷),22,25.02563,121.4714
500218076,板橋國民運動中心,27,25.02224,121.45815
500218077,臺灣藝術大學,43,25.0075,121.448
500218078,林本源園邸,21,25.01086,121.45598
500218079,埔墘國小,16,25.01908,121.47372
500218080,石雕公園,20,25.03026,121.46947
500218081,萬板文聖街口,47,25.02638,121.47973
500218082,光復國小,26,25.01501,121.48169
500218083,大觀國中,35,25.01076,121.44698
500218084,捷運府中站(1號出口),55,25.00821,121.45904
500218085,文德國小(公館街),42,25.02145,121.45923
500218086,板橋四維公園,39,25.02452,121.46319
500218087,四維公園地下停車場,93,25.02569,121.46392
500218088,縣民漢生東路口,61,25.01578,121.46779
500218089,江翠國中,24,25.02858,121.46848
500218090,溪頭公園,40,25.03312,121.46852
500218091,華江一華江九路口,21,25.033,121.46681
500218092,新海長江路口,51,25.02788,121.45779
500218093,板橋戶政事務所,30,25.01309,121.45646
500218094,板橋第二運動場(皇翔建設),32,25.01387,121.45897
500218095,聯合醫院板橋院區,32,25.02406,121.45789
500218096,板橋車站,57,25.015519,121.463735
500218097,捷運府中站(3號出口),69,25.009,121.459
500218098,縣民民族路口,24,25.01,121.461
500218099,國光里(國光路),43,25.0178,121.458
500218100,國光公園,26,25.0198,121.454
500218102,西安市民活動中心,27,25.01712,121.47188
500218103,板橋重慶公園,26,25.0001,121.463
500218104,華江一華江六路口(仰真社區),37,25.034,121.47
500218105,環河西新月一街口(新月天地社區),38,25.0267,121.453
500218106,藝文藝文二街口(大悅社區),16,25.021765,121.45157
500218107,香社一藝文街口(歡喜市社區),40,25.0208,121.451
500218108,華江九華江一路口(匯翠社區),40,25.033,121.466
500218109,國泰街111巷口,33,25.00609,121.46617
500218110,新崑公園,30,24.99968,121.43249
500218111,大明街20巷19弄口,20,25.00306,121.45714
500218112,港嘴活動中心,20,25.02578,121.4814
500218113,三民翠華街口,10,25.02317,121.48024
500218114,夢奇地公園(文化路一段),45,25.017,121.4638
500218115,海山高中,27,25.00911,121.47149
500218116,雙十萬板路口,26,25.02538,121.47718
500218117,板新中山路一段口,15,25.01491,121.47161
500218118,新民民族路口,20,25.0094,121.4638
500218119,新月二綠堤街口,21,25.02627,121.45526
500218120,華江一華江二路口(江匯Life社區),40,25.03588,121.47656
500218121,信義路163巷口,22,24.99271,121.45848
500218122,中正路183巷,11,25.01644,121.45617
500218123,黃石中繼市場,20,25.0125,121.45699
500218124,信義和平路口,15,24.99455,121.45721
500218126,新府區運路口,30,25.01016,121.46546
500218127,海山高中(漢生東路),25,25.01067,121.47048
500218128,後埔國小,12,25.00339,121.4643
500218129,民生路二段/文化路一段286巷口,13,25.02132,121.46885
500218130,文化路一段212巷口,20,25.02021,121.46639
500218131,稚匯公園(華江三路),19,25.03562,121.47255
500218132,松柏街15巷口,20,25.0296,121.4742
