站點編號,2月20日見車率,3月22日見車率,對應站名,消長幅度,色票,分類,lat,lng
500111006,95.65%,99.63%,合樂公園,3.98%,#FEDD88,90%以上、未滿100%,25.04843,121.58154
500111007,98.15%,93.89%,合心廣場,-4.26%,#FEDD88,90%以上、未滿100%,25.04608,121.58315
500111008,94.63%,98.15%,成德國中,3.52%,#FEDD88,90%以上、未滿100%,25.04592,121.5882
500111009,90.09%,91.20%,玉成公園,1.11%,#FEDD88,90%以上、未滿100%,25.04281,121.58613
500111010,100.00%,85.46%,研究院舊莊街口,-14.54%,#B1112B,-10%以上,25.04239,121.61683
500111011,100.00%,76.11%,中研院綜合體育館東側,-23.89%,#B1112B,-10%以上,25.04054,121.61374
500111012,99.63%,84.72%,國家生技園區,-14.91%,#B1112B,-10%以上,25.04763,121.61145
500111013,85.56%,90.28%,捷運南港展覽館站(5號出口),4.72%,#FEDD88,90%以上、未滿100%,25.05469,121.61669
500111014,83.61%,98.61%,中研公園,15.00%,#FEDD88,90%以上、未滿100%,25.04697,121.61375
500111015,85.65%,87.41%,福山公園,1.76%,#F0D5BE,+5%以內,25.04499,121.61775
500111016,80.09%,97.41%,舊莊區民活動中心,17.31%,#FEDD88,90%以上、未滿100%,25.04139,121.6191
500111017,74.81%,100.00%,凌雲市場,25.19%,#FEB700,100%,25.03564,121.61415
500111018,87.59%,100.00%,市民大道八段532號,12.41%,#FEB700,100%,25.054,121.61334
500111019,90.93%,84.81%,捷運南港軟體園區(2號出口),-6.11%,#D7586D,-5%至-10%,25.05933,121.61677
500111020,85.83%,78.61%,南港國小,-7.22%,#D7586D,-5%至-10%,25.05668,121.61137
500111021,93.70%,95.28%,興中立體停車場(興中路),1.57%,#FEDD88,90%以上、未滿100%,25.05629,121.607
500111022,81.39%,92.69%,臺北市立圖書館南港分館,11.30%,#FEDD88,90%以上、未滿100%,25.05485,121.60866
500111023,100.00%,100.00%,東陽公園,0.00%,#FEB700,100%,25.05716,121.59792
500111024,89.81%,94.35%,向陽南港路口,4.54%,#FEDD88,90%以上、未滿100%,25.05437,121.59423
500111025,96.39%,100.00%,南港車站(忠孝東路七段415巷),3.61%,#FEB700,100%,25.05252,121.60922
500111026,63.15%,75.83%,捷運南港站(2號出口),12.69%,#C09662,+10%以上,25.05201,121.60741
500111027,57.96%,88.33%,捷運南港站(1號出口),30.37%,#C09662,+10%以上,25.05192,121.60642
500111028,91.11%,96.67%,東新國小,5.56%,#FEDD88,90%以上、未滿100%,25.05507,121.6028
500111029,100.00%,100.00%,中華科技大學,0.00%,#FEB700,100%,25.03392,121.60985
500111030,56.02%,89.54%,六福公園,33.52%,#C09662,+10%以上,25.04681,121.61703
500111031,72.87%,85.46%,南港加壓站,12.59%,#C09662,+10%以上,25.04805,121.61594
500111032,95.28%,100.00%,臺北流行音樂中心(南港路),4.72%,#FEB700,100%,25.05343,121.59945
500111033,97.13%,100.00%,興南公園,2.87%,#FEB700,100%,25.05766,121.60396
500111034,84.17%,100.00%,臺北流行音樂中心(市民大道),15.83%,#FEB700,100%,25.05211,121.59839
500111035,76.11%,85.37%,南港車站(市民大道),9.26%,#E3BE98,+5%至10%,25.05326,121.60656
500111036,75.74%,82.41%,忠孝東路七段527巷口,6.67%,#E3BE98,+5%至10%,25.05266,121.61275
500111037,95.93%,80.93%,南港軟體園區(新民街),-15.00%,#B1112B,-10%以上,25.05627,121.61369
500111038,89.17%,74.07%,世貿公園,-15.09%,#B1112B,-10%以上,25.05831,121.61422
500111039,100.00%,82.50%,凌雲五村(研究院路三段8巷),-17.50%,#B1112B,-10%以上,25.03595,121.61688
500111040,95.00%,86.20%,新新公園(昆陽街60巷),-8.80%,#D7586D,-5%至-10%,25.0521,121.59053
500111041,84.26%,86.76%,南港高中(昆陽街),2.50%,#F0D5BE,+5%以內,25.05285,121.59279
500111042,86.85%,97.96%,南港路三段290巷口,11.11%,#FEDD88,90%以上、未滿100%,25.05234,121.58152
500111043,100.00%,100.00%,南港路三段220巷口,0.00%,#FEB700,100%,25.05289,121.58599
500111044,99.81%,90.00%,南港東新街口,-9.81%,#D7586D,-5%至-10%,25.05168,121.58284
500111045,100.00%,100.00%,八德中坡路口,0.00%,#FEB700,100%,25.05064,121.5803
500111046,86.30%,90.74%,捷運後山埤站(3號出口),4.44%,#FEDD88,90%以上、未滿100%,25.04511,121.5836
500111047,86.11%,82.13%,玉成公園運動中心,-3.98%,#FBB1BD,-5%以內,25.04193,121.58493
500111048,85.09%,73.15%,百福公園,-11.94%,#B1112B,-10%以上,25.03884,121.58788
500111049,90.00%,88.43%,南湖大橋(經貿二路255巷),-1.57%,#FBB1BD,-5%以內,25.06148,121.61384
500111050,93.61%,80.09%,園區重陽路口,-13.52%,#B1112B,-10%以上,25.05937,121.61072
500111051,99.17%,93.89%,南港車站B棟(市民大道),-5.28%,#FEDD88,90%以上、未滿100%,25.05293,121.60549
500111052,80.65%,100.00%,胡適公園,19.35%,#FEB700,100%,25.04014,121.61766
500111053,61.76%,85.83%,南港抽水站,24.07%,#C09662,+10%以上,25.06164,121.61267
500111054,60.83%,92.22%,經貿公園,31.39%,#FEDD88,90%以上、未滿100%,25.06271,121.61597
500111055,88.89%,82.22%,育成高中,-6.67%,#D7586D,-5%至-10%,25.05853,121.60983
500111056,80.46%,89.17%,捷運南港展覽館站(7號出口),8.70%,#E3BE98,+5%至10%,25.05436,121.6181
500111057,86.39%,88.98%,力行橋(南港),2.59%,#F0D5BE,+5%以內,25.05172,121.61686
500111058,97.59%,93.24%,舊莊國小(舊莊街一段),-4.35%,#FEDD88,90%以上、未滿100%,25.03987,121.62015
500111059,100.00%,76.30%,向陽公園,-23.70%,#B1112B,-10%以上,25.05705,121.59265
500111060,100.00%,96.85%,小彎社會住宅,-3.15%,#FEDD88,90%以上、未滿100%,25.0582,121.59368
500111061,60.28%,93.70%,捷運南港展覽館站(6號出口),33.43%,#FEDD88,90%以上、未滿100%,25.05465,121.6185
500111062,67.50%,88.06%,捷運南港展覽館站(4號出口),20.56%,#C09662,+10%以上,25.05535,121.61838
500111063,85.93%,87.87%,成德綠地,1.94%,#F0D5BE,+5%以內,25.04675,121.58731
500111064,61.39%,96.76%,南港公園(東新街170巷),35.37%,#FEDD88,90%以上、未滿100%,25.04134,121.59323
500111065,99.91%,100.00%,中坡市民路口(東北側),0.09%,#FEB700,100%,25.04969,121.58028
500111066,85.83%,100.00%,昆陽公園,14.17%,#FEB700,100%,25.0483,121.59425
500111067,85.19%,90.19%,南港路二段178巷口,5.00%,#FEDD88,90%以上、未滿100%,25.05368,121.59969
500111068,92.96%,91.57%,南港車站(忠孝東路),-1.39%,#FEDD88,90%以上、未滿100%,25.05225,121.60766
500111069,82.87%,91.94%,南港車站(興華路),9.07%,#FEDD88,90%以上、未滿100%,25.05343,121.60633
500111070,76.02%,80.19%,玉成公園(成福路178巷口),4.17%,#F0D5BE,+5%以內,25.04177,121.58735
500111071,81.57%,89.44%,玉東公園(東新街),7.87%,#E3BE98,+5%至10%,25.04998,121.58383
500111072,100.00%,90.28%,南港出租國宅社區,-9.72%,#FEDD88,90%以上、未滿100%,25.03878,121.59302
500111073,78.33%,87.96%,成福路197巷口,9.63%,#E3BE98,+5%至10%,25.04066,121.58877
500111074,92.31%,87.41%,南港疏散門(基三號疏散門),-4.91%,#FBB1BD,-5%以內,25.05543,121.5892
500111075,92.41%,100.00%,成德立體停車場,7.59%,#FEB700,100%,25.04557,121.58629
500111076,76.48%,74.17%,南港展覽館2館,-2.31%,#FBB1BD,-5%以內,25.05545,121.61646
500111077,97.50%,86.94%,舊莊派出所,-10.56%,#B1112B,-10%以上,25.03827,121.62274
500111078,90.09%,80.37%,南港路三段80巷,-9.72%,#D7586D,-5%至-10%,25.05394,121.59124
500111079,98.61%,82.96%,捷運昆陽站(4號出口),-15.65%,#B1112B,-10%以上,25.05066,121.59431
500111080,68.15%,83.70%,忠孝東路六段278巷口,15.56%,#C09662,+10%以上,25.04916,121.58906
500111082,100.00%,88.06%,南港路三段130巷口,-11.94%,#B1112B,-10%以上,25.05457,121.58781
500111083,100.00%,97.41%,南港路三段190巷口,-2.59%,#FEDD88,90%以上、未滿100%,25.05381,121.58638
500111084,65.37%,82.13%,忠孝東路六段212巷口,16.76%,#C09662,+10%以上,25.0488,121.58742
500111086,100.00%,100.00%,東新街63巷口,0.00%,#FEB700,100%,25.04728,121.58605
500111087,73.89%,80.09%,中興公園,6.20%,#E3BE98,+5%至10%,25.04487,121.61481
500111088,,64.81%,向陽市民大道路口(西北側),64.81%,#CDCDCD,無法比較,25.05163,121.59535
500111089,,87.22%,向陽南港路口(西北側),87.22%,#CDCDCD,無法比較,25.05486,121.5944
500111113,100.00%,89.81%,內湖機廠(港東街),-10.19%,#B1112B,-10%以上,25.058,121.62189
500112001,81.02%,90.09%,黎忠區民活動中心,9.07%,#FEDD88,90%以上、未滿100%,25.02035,121.55769
500112002,73.33%,88.43%,基隆路二段159巷口,15.09%,#C09662,+10%以上,25.02561,121.55409
500112003,77.59%,86.39%,嘉興街175巷口,8.80%,#E3BE98,+5%至10%,25.02811,121.55671
500112004,74.54%,88.80%,和平東路三段631巷口,14.26%,#C09662,+10%以上,25.0132,121.56335
500112005,100.00%,100.00%,和平東路三段530巷口,0.00%,#FEB700,100%,25.01545,121.56134
500112006,74.91%,100.00%,景勤二號公園,25.09%,#FEB700,100%,25.02698,121.55841
500112007,86.57%,82.87%,臺北醫學大學,-3.70%,#FBB1BD,-5%以內,25.02668,121.56175
500112008,88.43%,76.02%,三興公園,-12.41%,#B1112B,-10%以上,25.02868,121.55932
500112009,98.24%,97.04%,松德站,-1.20%,#FEDD88,90%以上、未滿100%,25.03162,121.57396
500112010,79.26%,81.76%,捷運象山站(2號出口),2.50%,#F0D5BE,+5%以內,25.03222,121.56974
500112011,87.41%,80.93%,象山公園,-6.48%,#D7586D,-5%至-10%,25.02863,121.56981
500112012,83.43%,80.93%,松仁路253巷3弄,-2.50%,#FBB1BD,-5%以內,25.02678,121.56884
500112013,62.69%,79.26%,興雅國中,16.57%,#C09662,+10%以上,25.03616,121.56983
500112014,69.35%,74.54%,捷運象山站(1號出口),5.19%,#E3BE98,+5%至10%,25.03295,121.56867
500112015,94.91%,90.65%,松德路200巷,-4.26%,#FEDD88,90%以上、未滿100%,25.03471,121.57301
500112016,96.48%,99.44%,中全公園,2.96%,#FEDD88,90%以上、未滿100%,25.0382,121.57495
500112017,92.50%,86.02%,台北市災害應變中心,-6.48%,#D7586D,-5%至-10%,25.02868,121.56672
500112018,80.93%,90.93%,信義運動中心,10.00%,#FEDD88,90%以上、未滿100%,25.03189,121.56678
500112019,74.35%,82.22%,捷運台北101/世貿站(3號出口),7.87%,#E3BE98,+5%至10%,25.03275,121.56337
500112020,85.93%,77.13%,景新公園,-8.80%,#D7586D,-5%至-10%,25.03003,121.56287
500112021,90.37%,88.61%,光復信義路口東南側,-1.76%,#FBB1BD,-5%以內,25.03281,121.55756
500112022,88.06%,99.54%,三張犁,11.48%,#FEDD88,90%以上、未滿100%,25.03452,121.5576
500112023,82.50%,83.06%,仁愛路四段496巷口,0.56%,#F0D5BE,+5%以內,25.03745,121.5602
500112024,90.19%,84.91%,松山工農,-5.28%,#D7586D,-5%至-10%,25.03961,121.57199
500112026,94.44%,94.17%,林口公園,-0.28%,#FEDD88,90%以上、未滿100%,25.03894,121.57915
500112027,80.46%,81.11%,松山家商,0.65%,#F0D5BE,+5%以內,25.0347,121.58018
500112028,88.61%,81.11%,永春陂濕地公園,-7.50%,#D7586D,-5%至-10%,25.03301,121.58096
500112029,77.04%,94.54%,臺北市政府,17.50%,#FEDD88,90%以上、未滿100%,25.03801,121.56541
500112030,80.93%,85.37%,松智松壽路口,4.44%,#F0D5BE,+5%以內,25.03607,121.56535
500112031,77.41%,78.24%,市府松壽路口,0.83%,#F0D5BE,+5%以內,25.03627,121.56383
500112032,83.43%,97.22%,市府松高路口,13.80%,#FEDD88,90%以上、未滿100%,25.03899,121.56369
500112033,77.96%,87.13%,市民廣場,9.17%,#E3BE98,+5%至10%,25.03599,121.56218
500112035,77.59%,83.06%,信義廣場(台北101),5.46%,#E3BE98,+5%至10%,25.03306,121.5662
500112036,77.96%,74.35%,捷運台北101/世貿站(5號出口),-3.61%,#FBB1BD,-5%以內,25.03338,121.56333
500112037,100.00%,83.06%,春光公園,-16.94%,#B1112B,-10%以上,25.0427,121.58112
500112038,78.70%,90.09%,松仁路121巷口,11.39%,#FEDD88,90%以上、未滿100%,25.03476,121.56865
500112039,81.20%,95.56%,福德國小,14.35%,#FEDD88,90%以上、未滿100%,25.03846,121.58618
500112040,97.69%,91.67%,福德公園,-6.02%,#FEDD88,90%以上、未滿100%,25.03841,121.58355
500112042,81.11%,94.54%,松高路(信義新天地A4館),13.43%,#FEDD88,90%以上、未滿100%,25.03918,121.56654
500112043,82.87%,100.00%,興雅松仁路口,17.13%,#FEB700,100%,25.0401,121.56822
500112044,87.41%,92.96%,福祥公園,5.56%,#FEDD88,90%以上、未滿100%,25.04626,121.57045
500112045,97.31%,87.31%,吳興公車總站,-10.00%,#D7586D,-5%至-10%,25.02388,121.56984
500112046,74.54%,82.69%,泰和公園,8.15%,#E3BE98,+5%至10%,25.0193,121.57105
500112047,80.83%,87.22%,興雅國小(基隆路一段37巷),6.39%,#E3BE98,+5%至10%,25.04773,121.56895
500112048,76.39%,86.48%,雅祥公園(松信路50巷口),10.09%,#C09662,+10%以上,25.04732,121.57211
500112049,92.13%,95.65%,松山車站,3.52%,#FEDD88,90%以上、未滿100%,25.0489,121.57841
500112050,81.48%,92.96%,五常公園,11.48%,#FEDD88,90%以上、未滿100%,25.04797,121.57432
500112051,95.83%,88.80%,永吉松信路口,-7.04%,#D7586D,-5%至-10%,25.04548,121.57207
500112052,71.11%,91.39%,三興國小,20.28%,#FEDD88,90%以上、未滿100%,25.02969,121.55766
500112053,66.94%,80.74%,市民松信路口,13.80%,#C09662,+10%以上,25.04927,121.57205
500112054,90.00%,96.20%,松山高中,6.20%,#FEDD88,90%以上、未滿100%,25.0433,121.5638
500112055,69.91%,79.26%,基隆光復路口,9.35%,#E3BE98,+5%至10%,25.03005,121.55764
500112056,80.56%,84.26%,基隆忠孝路口西南側,3.70%,#F0D5BE,+5%以內,25.04108,121.5629
500112057,71.30%,75.37%,泰和里民活動中心,4.07%,#F0D5BE,+5%以內,25.0213,121.57027
500112058,87.87%,83.89%,捷運後山埤站(2號出口),-3.98%,#FBB1BD,-5%以內,25.04395,121.58184
500112059,77.59%,77.69%,虎林永吉路口,0.09%,#F0D5BE,+5%以內,25.04519,121.57712
500112060,86.39%,74.26%,永吉公園,-12.13%,#B1112B,-10%以上,25.04345,121.57539
500112061,80.56%,87.31%,永吉路321巷口,6.76%,#E3BE98,+5%至10%,25.04561,121.57549
500112062,79.26%,92.50%,松山永吉路口,13.24%,#FEDD88,90%以上、未滿100%,25.04623,121.57772
500112063,82.87%,83.52%,松山路292巷口,0.65%,#F0D5BE,+5%以內,25.0432,121.57789
500112064,80.83%,87.22%,捷運象山站(3號出口),6.39%,#E3BE98,+5%至10%,25.03295,121.5712
500112065,85.93%,84.17%,松德公園,-1.76%,#FBB1BD,-5%以內,25.03657,121.57349
500112066,90.28%,91.57%,世貿三館,1.30%,#FEDD88,90%以上、未滿100%,25.03511,121.56369
500112067,96.48%,90.09%,松德虎林街口,-6.39%,#FEDD88,90%以上、未滿100%,25.0383,121.5762
500112068,96.02%,95.46%,富台公園,-0.56%,#FEDD88,90%以上、未滿100%,25.04185,121.57204
500112069,92.50%,100.00%,基隆路一段101巷口,7.50%,#FEB700,100%,25.04516,121.56702
500112070,95.93%,88.70%,捷運永春站(2號出口),-7.22%,#D7586D,-5%至-10%,25.0405,121.57538
500112071,100.00%,97.13%,吳興街260巷,-2.87%,#FEDD88,90%以上、未滿100%,25.02606,121.5631
500112072,95.65%,82.69%,松山家商(林口街),-12.96%,#B1112B,-10%以上,25.03593,121.57906
500112073,88.61%,87.04%,仁愛逸仙路口,-1.57%,#FBB1BD,-5%以內,25.03771,121.56124
500112074,92.31%,87.50%,安強公園,-4.81%,#FBB1BD,-5%以內,25.03693,121.57535
500112075,89.07%,96.20%,信義基隆路口,7.13%,#FEDD88,90%以上、未滿100%,25.03321,121.55873
500112076,83.89%,91.48%,捷運台北101/世貿站(2號出口),7.59%,#FEDD88,90%以上、未滿100%,25.0327,121.56157
500112078,65.93%,84.35%,吳興街284巷36弄口,18.43%,#C09662,+10%以上,25.02236,121.56268
500112079,71.02%,80.37%,協和祐德高級中學,9.35%,#E3BE98,+5%至10%,25.0426,121.58381
500112080,79.44%,67.50%,福德國小公車站,-11.94%,#B1112B,-10%以上,25.03929,121.58755
500112081,83.06%,92.41%,松仁路95巷口,9.35%,#FEDD88,90%以上、未滿100%,25.03656,121.56866
500112082,82.22%,89.54%,臺北南山廣場_1,7.31%,#E3BE98,+5%至10%,25.03404,121.56598
500112083,69.91%,99.17%,景聯廣場,29.26%,#FEDD88,90%以上、未滿100%,25.03214,121.55974
500112084,85.74%,76.85%,景平公園,-8.89%,#D7586D,-5%至-10%,25.02976,121.5642
500112085,81.76%,99.91%,捷運市政府站(3號出口),18.15%,#FEDD88,90%以上、未滿100%,25.04084,121.56789
500112086,97.59%,99.54%,五分埔公園,1.94%,#FEDD88,90%以上、未滿100%,25.04719,121.58058
500112087,92.04%,73.33%,松仁路305號,-18.70%,#B1112B,-10%以上,25.02306,121.57036
500112088,85.37%,84.07%,吳興街394巷口,-1.30%,#FBB1BD,-5%以內,25.02474,121.56741
500112089,79.91%,88.61%,忠孝東路五段215巷口,8.70%,#E3BE98,+5%至10%,25.0409,121.5705
500112090,73.43%,79.26%,松勤莊敬路口,5.83%,#E3BE98,+5%至10%,25.03203,121.5615
500112091,73.24%,75.65%,松仁松平路口,2.41%,#F0D5BE,+5%以內,25.03047,121.56838
500112092,83.80%,82.50%,信義松德路口,-1.30%,#FBB1BD,-5%以內,25.03322,121.57433
500112093,89.17%,98.15%,捷運市政府站(4號出口),8.98%,#FEDD88,90%以上、未滿100%,25.04146,121.56731
500112094,82.31%,73.61%,吳興街284巷(廣安宮),-8.70%,#D7586D,-5%至-10%,25.02326,121.56329
500112095,61.76%,69.91%,景勤二號公園(西南側),8.15%,#E3BE98,+5%至10%,25.02605,121.5577
500112096,72.87%,70.19%,克勤新村,-2.69%,#FBB1BD,-5%以內,25.02589,121.56073
500112097,79.91%,83.33%,和平東路三段291號,3.43%,#F0D5BE,+5%以內,25.02186,121.55532
500112098,86.57%,94.63%,永吉路468巷口,8.06%,#FEDD88,90%以上、未滿100%,25.04533,121.57915
500112099,84.07%,81.02%,廣慈博愛園區(西側),-3.06%,#FBB1BD,-5%以內,25.03866,121.58082
500112100,90.19%,87.13%,和平東路三段341巷口,-3.06%,#FBB1BD,-5%以內,25.02188,121.55891
500112101,90.28%,97.31%,革新公園,7.04%,#FEDD88,90%以上、未滿100%,25.04367,121.56741
500112102,67.59%,73.33%,黎雙公園,5.74%,#E3BE98,+5%至10%,25.0246,121.56028
500112103,71.85%,73.89%,臺北文化體育園區辦公大樓,2.04%,#F0D5BE,+5%以內,25.04144,121.56126
500112104,87.31%,78.61%,捷運國父紀念館站(5號出口),-8.70%,#D7586D,-5%至-10%,25.04206,121.55792
500112105,94.44%,87.69%,光復南菸廠路口,-6.76%,#D7586D,-5%至-10%,25.04482,121.55795
500112106,81.94%,63.61%,中坡北永吉路口,-18.33%,#B1112B,-10%以上,25.04557,121.58059
500112107,,86.57%,松仁路281巷66弄,86.57%,#CDCDCD,無法比較,25.02261,121.57178
500113001,98.52%,96.57%,德昌寶興街口(西北角),-1.94%,#FEDD88,90%以上、未滿100%,25.02365,121.49528
500113002,100.00%,98.70%,寶興長泰街口(西南角),-1.30%,#FEDD88,90%以上、未滿100%,25.0216,121.49597
500113003,100.00%,94.72%,萬大路486巷口,-5.28%,#FEDD88,90%以上、未滿100%,25.01975,121.4973
500113004,78.15%,97.04%,國興中華路口,18.89%,#FEDD88,90%以上、未滿100%,25.02485,121.50898
500113005,90.28%,97.59%,古亭國中,7.31%,#FEDD88,90%以上、未滿100%,25.02442,121.5107
500113006,100.00%,100.00%,國興水源路口,0.00%,#FEB700,100%,25.02297,121.50845
500113007,87.41%,100.00%,青年公園高爾夫球場,12.59%,#FEB700,100%,25.02481,121.50755
500113008,96.57%,100.00%,國興青年路口,3.43%,#FEB700,100%,25.02594,121.50651
500113009,95.28%,100.00%,青年公園棒球場,4.72%,#FEB700,100%,25.0241,121.50289
500113010,97.50%,100.00%,青年公園籃球場,2.50%,#FEB700,100%,25.02085,121.50539
500113012,93.06%,90.28%,復華花園新城,-2.78%,#FEDD88,90%以上、未滿100%,25.02964,121.50258
500113013,97.04%,88.33%,新和國小,-8.70%,#D7586D,-5%至-10%,25.02582,121.50255
500113014,100.00%,100.00%,莒光郵局,0.00%,#FEB700,100%,25.03124,121.50122
500113015,81.20%,97.22%,莒光立體停車場,16.02%,#FEDD88,90%以上、未滿100%,25.03116,121.50336
500113016,74.81%,78.98%,艋舺大道146巷口,4.17%,#F0D5BE,+5%以內,25.03301,121.5016
500113017,100.00%,100.00%,東園國小,0.00%,#FEB700,100%,25.02257,121.49807
500113018,100.00%,99.17%,華中疏散門,-0.83%,#FEDD88,90%以上、未滿100%,25.01688,121.49534
500113019,99.72%,100.00%,錦德公園,0.28%,#FEB700,100%,25.02332,121.49264
500113020,100.00%,98.15%,忠德公園,-1.85%,#FEDD88,90%以上、未滿100%,25.02516,121.49604
500113022,98.15%,97.87%,華江高中,-0.28%,#FEDD88,90%以上、未滿100%,25.02744,121.49619
500113023,100.00%,99.35%,西園艋舺路口,-0.65%,#FEDD88,90%以上、未滿100%,25.03267,121.49757
500113025,89.44%,100.00%,雙園國中,10.56%,#FEB700,100%,25.02673,121.49176
500113026,100.00%,100.00%,長順區民活動中心,0.00%,#FEB700,100%,25.03284,121.48908
500113027,83.98%,90.00%,華江國小,6.02%,#E3BE98,+5%至10%,25.03397,121.49029
500113028,79.91%,67.22%,華江八號公園,-12.69%,#B1112B,-10%以上,25.03388,121.49293
500113029,96.30%,93.15%,環河南雙園街口,-3.15%,#FEDD88,90%以上、未滿100%,25.03203,121.49127
500113030,91.20%,91.67%,大理高中,0.46%,#FEDD88,90%以上、未滿100%,25.03124,121.49075
500113031,96.94%,89.72%,糖廍文化園區,-7.22%,#D7586D,-5%至-10%,25.03383,121.4946
500113032,95.28%,100.00%,兩棵樹公園,4.72%,#FEB700,100%,25.03253,121.49549
500113033,99.07%,100.00%,萬華青年公宅,0.93%,#FEB700,100%,25.02021,121.50376
500113034,100.00%,100.00%,開封西寧路口,0.00%,#FEB700,100%,25.04662,121.50717
500113035,100.00%,100.00%,峨眉停車場,0.00%,#FEB700,100%,25.04441,121.50541
500113036,100.00%,100.00%,長沙公園,0.00%,#FEB700,100%,25.0417,121.49992
500113037,86.94%,71.20%,貓公園(中興橋頭),-15.74%,#B1112B,-10%以上,25.04367,121.50218
500113038,100.00%,97.87%,西本願寺廣場,-2.13%,#FEDD88,90%以上、未滿100%,25.04099,121.50769
500113039,92.78%,93.15%,中華桂林路口,0.37%,#FEDD88,90%以上、未滿100%,25.03771,121.50662
500113040,86.11%,87.96%,捷運龍山寺站(1號出口),1.85%,#F0D5BE,+5%以內,25.03535,121.49938
500113041,88.80%,100.00%,龍山國小,11.20%,#FEB700,100%,25.0355,121.49541
500113042,99.63%,95.46%,華西公園,-4.17%,#FEDD88,90%以上、未滿100%,25.03852,121.49881
500113043,100.00%,98.80%,老松國小,-1.20%,#FEDD88,90%以上、未滿100%,25.03792,121.50177
500113044,86.30%,97.22%,萬華火車站,10.93%,#FEDD88,90%以上、未滿100%,25.03364,121.50322
500113045,91.76%,88.06%,萬華火車站(D2廣場),-3.70%,#FBB1BD,-5%以內,25.03394,121.50117
500113046,96.02%,94.72%,捷運龍山寺站(3號出口),-1.30%,#FEDD88,90%以上、未滿100%,25.03509,121.50199
500113047,100.00%,79.91%,臺北市電影主題公園(峨眉街),-20.09%,#B1112B,-10%以上,25.04445,121.50306
500113048,90.46%,76.48%,臺北市電影主題公園(康定路),-13.98%,#B1112B,-10%以上,25.04551,121.50318
500113049,,98.61%,中華峨眉街口,98.61%,#FEDD88,90%以上、未滿100%,25.04345,121.50841
500113050,94.26%,86.48%,萬華266號綠地,-7.78%,#D7586D,-5%至-10%,25.0403,121.50197
500113051,97.87%,100.00%,萬大國小(萬大路344巷口),2.13%,#FEB700,100%,25.02376,121.49986
500113052,93.24%,90.09%,德昌街10巷口,-3.15%,#FEDD88,90%以上、未滿100%,25.02533,121.4996
500113053,98.98%,86.94%,環河南和平西路口,-12.04%,#B1112B,-10%以上,25.03517,121.49048
500113054,89.44%,100.00%,長順街60巷口,10.56%,#FEB700,100%,25.03119,121.48858
500113055,100.00%,100.00%,西園公園,0.00%,#FEB700,100%,25.0271,121.49775
500113056,89.26%,99.91%,華江污水廠,10.65%,#FEDD88,90%以上、未滿100%,25.03606,121.49163
500113057,97.50%,84.44%,柳鄉公園,-13.06%,#B1112B,-10%以上,25.03731,121.49526
500113058,96.57%,95.83%,綠堤社區公園,-0.74%,#FEDD88,90%以上、未滿100%,25.03302,121.4931
500113059,79.72%,89.17%,長順艋舺大道口,9.44%,#E3BE98,+5%至10%,25.03035,121.49228
500113060,100.00%,100.00%,富民路145巷口,0.00%,#FEB700,100%,25.01796,121.49988
500113061,100.00%,80.83%,環南綜合市場,-19.17%,#B1112B,-10%以上,25.0286,121.48908
500113062,85.93%,80.65%,龍山國中,-5.28%,#D7586D,-5%至-10%,25.03646,121.50492
500113063,100.00%,97.50%,洛陽停車場,-2.50%,#FEDD88,90%以上、未滿100%,25.04776,121.50612
500113064,88.43%,94.35%,桂林昆明街口,5.93%,#FEDD88,90%以上、未滿100%,25.03811,121.50362
500113065,98.43%,94.91%,萬華國中_1,-3.52%,#FEDD88,90%以上、未滿100%,25.02926,121.49936
500113066,96.02%,100.00%,青年公園3號出口,3.98%,#FEB700,100%,25.02273,121.50271
500113068,77.13%,86.48%,捷運龍山寺站(1號出口)_1,9.35%,#E3BE98,+5%至10%,25.03548,121.50026
500113069,100.00%,79.54%,莒光社會住宅,-20.46%,#B1112B,-10%以上,25.0317,121.50033
500113070,98.80%,100.00%,艋舺西藏路口,1.20%,#FEB700,100%,25.0287,121.49156
500113071,92.78%,83.98%,萬大路493巷,-8.80%,#D7586D,-5%至-10%,25.01975,121.4992
500113072,80.65%,76.02%,雙園國中地下停車場,-4.63%,#FBB1BD,-5%以內,25.02768,121.49134
500113073,92.59%,98.52%,青年路152巷口,5.93%,#FEDD88,90%以上、未滿100%,25.01979,121.5009
500113074,94.44%,90.19%,和平西路二段190巷口,-4.26%,#FEDD88,90%以上、未滿100%,25.03348,121.50445
500113075,100.00%,100.00%,萬大路424巷口,0.00%,#FEB700,100%,25.02039,121.4927
500113077,,100.00%,長泰街52巷口,100.00%,#FEB700,100%,25.0232,121.50028
500113078,,98.33%,水源青年路口,98.33%,#FEDD88,90%以上、未滿100%,25.02005,121.50429
500113079,,100.00%,青年公園4號出口,100.00%,#FEB700,100%,25.02114,121.50265
500113080,,99.33%,祥安水岸景觀大廈,99.33%,#FEDD88,90%以上、未滿100%,25.01907,121.50219
500113081,,84.17%,大理高中(西藏路),84.17%,#CDCDCD,無法比較,25.03062,121.49021
500113085,,99.44%,艋舺雙園街口,99.44%,#FEDD88,90%以上、未滿100%,25.0301,121.49324
500119005,100.00%,75.46%,臺大水源舍區A棟,-24.54%,#B1112B,-10%以上,25.01493,121.53044
500119006,81.48%,65.65%,臺大卓越研究大樓,-15.83%,#B1112B,-10%以上,25.01466,121.52917
